stock_code,stock_name,total_appearances,first_appear_date,last_appear_date,days_since_last,avg_net_buy_ratio,max_net_buy_ratio,positive_net_ratio,total_net_amount,avg_net_amount,total_buy_amount,avg_net_buy_rank,best_net_buy_rank,three_day_ratio,avg_change_pct,max_change_pct,last_market_cap,last_close_price,main_themes,limit_up_list_ratio,last_list_reason,avg_gap_days,max_gap_days,recent_gap_days,recent_30d_count,dragon_score,score_fund,score_persist,score_pattern,score_cap,score_decay,current_stage
000571.SZ,新大洲A,2,2024-03-15,2024-10-15,577,0.23035712262352764,0.3246405018735721,1.0,19962627.96,9981313.98,97265463.96000001,25.5,17.0,0.5,1.9931670950000004,10.156,2971196700.0,3.65,大飞机+煤炭+牛肉,0.5,日振幅值达15%的证券,214.0,214,214,0,23.4,5.9,12.0,7.5,8.1,-10.0,⚫ 已冷却
600826.SH,兰生股份,3,2024-02-20,2024-11-20,541,0.17657191753442167,0.4978405738941464,1.0,67368629.48,16842157.37,339019402.03,26.25,18.0,0.5,5.1822273485,10.035842294,8274752400.0,11.25,参股券商+上海国资+会展,0.75,日振幅值达15%的证券,137.0,268,6,0,23.3,7.3,13.3,8.8,3.9,-10.0,⚫ 已冷却
600814.SH,杭州解百,2,2025-02-20,2026-02-05,99,0.21140813598009514,0.3020262135318474,1.0,49636095.35,24818047.675,202259525.93,27.5,22.0,0.5,10.019513955721663,10.050251256,7203770300.0,9.8,百货零售+间接持股中科宇航+黄金销售+杭州国资,1.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",350.0,350,350,0,23.2,6.8,12.0,10.0,4.4,-10.0,⚫ 已冷却
000813.SZ,德展健康,2,2024-12-09,2024-12-13,518,0.1648541572856386,0.2424115155768454,1.0,36645439.69,18322719.845,290203981.48,36.0,30.0,1.0,10.014326647499999,10.028653295,10000537400.0,4.62,创新药+减肥药+重组蛋白+国企,1.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",4.0,4,4,0,23.2,5.0,15.0,10.0,3.3,-10.0,⚫ 已冷却
600805.SH,悦达投资,3,2024-01-03,2025-05-28,352,0.14576940180441292,0.3401669119916425,1.0,18251527.6,6083842.533333334,128249413.6,24.666666666666668,16.0,0.33,10.066030927999998,10.103092784,4540470500.0,5.34,新能源+专用车+清洁机器人+国企,1.0,日涨幅偏离值达7%的证券,255.5,510,510,0,23.2,4.6,12.3,10.0,6.4,-10.0,⚫ 已冷却
601619.SH,嘉泽新能,1,2026-02-24,2026-02-24,80,0.1977741756494426,0.1977741756494426,1.0,91247471.92,91247471.92,461372025.04,29.0,29.0,1.0,9.948542024013722,9.948542024013722,15606279000.0,6.41,,1.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",0.0,0,0,0,23.2,8.0,13.1,10.0,2.1,-10.0,🔴 首次上榜
002522.SZ,浙江众成,1,2025-02-21,2025-02-21,448,0.1689163528587986,0.1689163528587986,1.0,14560656.96,14560656.96,86200398.68,33.0,33.0,1.0,10.040160643,10.040160643,4761800300.0,5.48,热塑性弹性体+成人玩具材料+浙江国资,1.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",0.0,0,0,0,23.1,3.9,13.1,10.0,6.1,-10.0,🔴 首次上榜
000633.SZ,合金投资,1,2024-08-28,2024-08-28,625,0.0108571764112909,0.0108571764112909,1.0,306302.32,306302.32,28211968.6,31.0,31.0,1.0,10.072,10.072,1767625200.0,4.59,镍基合金材料+新疆振兴+集成电路+新能源汽车,1.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",0.0,0,0,0,23.1,0.8,13.1,10.0,9.2,-10.0,🔴 首次上榜
002441.SZ,众业达,1,2025-03-28,2025-03-28,413,0.3311536839569113,0.3311536839569113,1.0,17164218.0,17164218.0,51831578.0,17.0,17.0,0.0,-4.924623116,-4.924623116,3775294200.0,9.46,,0.0,日振幅值达15%的证券,0.0,0,0,0,23.1,8.9,7.1,10.0,7.1,-10.0,🔴 首次上榜
002698.SZ,博实股份,2,2024-03-13,2025-01-10,490,0.2873591317902239,0.4047692138441894,1.0,103202284.0,51601142.0,342260633.0,17.0,16.0,0.0,10.009297229000001,10.012594458,14699859000.0,17.47,人形机器人+医疗器械+年报预增,1.0,日涨幅偏离值达7%的证券,303.0,303,303,0,23.1,11.9,9.0,10.0,2.3,-10.0,⚫ 已冷却
603103.SH,横店影视,4,2025-02-13,2026-02-13,91,0.13495686863596132,0.2417426581664207,1.0,103269087.65,25817271.9125,549543874.4,31.25,30.0,0.75,9.163636072235741,10.017825311942955,22133580000.0,34.9,影视院线+春节档+AI漫剧,0.75,日振幅值达15%的证券,121.7,355,4,0,23.1,7.2,15.7,8.8,1.4,-10.0,⚫ 已冷却
600399.SH,抚顺特钢,1,2024-10-18,2024-10-18,574,0.1704023557858741,0.1729405052711742,1.0,140994775.49,70497387.745,830136736.0,17.5,17.0,0.5,10.042432815,10.042432815,15342938000.0,7.78,特钢+大飞机+核电,1.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",0.0,0,0,0,23.1,10.9,10.1,10.0,2.1,-10.0,🔴 首次上榜
002225.SZ,濮耐股份,1,2024-06-25,2024-06-25,689,0.2926776325017129,0.2926776325017129,1.0,11389065.98,11389065.98,38913346.0,14.0,14.0,0.0,9.948,9.948,3467120400.0,4.2,耐火材料+金属镁+活性氧化镁+外销,1.0,日涨幅偏离值达7%的证券,0.0,0,0,0,23.1,8.6,7.1,10.0,7.4,-10.0,🔴 首次上榜
000988.SZ,华工科技,2,2024-02-19,2026-02-24,80,0.2898595786365767,0.5546803946320725,1.0,529891961.93,264945980.965,1211907310.0,28.5,8.0,0.0,9.99449813158948,9.99599626317896,82830918000.0,82.42,AI光模块+订单爆满+武汉国资,1.0,日涨幅偏离值达7%的证券,736.0,736,736,0,23.0,13.8,9.0,10.0,0.3,-10.0,⚫ 已冷却
000019.SZ,深粮控股,1,2025-04-08,2025-04-08,402,0.089938248793288,0.089938248793288,1.0,8212309.0,8212309.0,91310528.17,49.0,49.0,1.0,7.737226277,7.737226277,3071677100.0,7.38,,1.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",0.0,0,0,0,23.0,1.9,13.1,10.0,8.0,-10.0,🔴 首次上榜
600026.SH,中远海能,2,2026-03-05,2026-03-10,66,0.16854753293424263,0.2798372059892056,1.0,324856954.66999996,162428477.33499998,1769171631.87,32.5,23.0,0.0,3.6894311433967486,5.002101723413205,80823299000.0,23.26,,0.0,日振幅值达15%的证券,5.0,5,5,0,23.0,10.7,9.0,13.0,0.3,-10.0,⚫ 已冷却
001226.SZ,拓山重工,4,2024-01-12,2024-07-24,660,0.1937349733696398,0.3931475655797492,1.0,31383827.0,7845956.75,191314594.0,21.25,10.0,0.0,4.46325,10.016,482907530.0,25.87,工程机械+一带一路,0.0,日换手率达20%的证券,64.7,149,28,0,23.0,6.8,11.2,5.0,9.9,-10.0,⚫ 已冷却
002404.SZ,嘉欣丝绸,1,2024-05-21,2024-05-21,724,0.2459457631687993,0.2459457631687993,1.0,10710285.0,10710285.0,43547345.0,14.0,14.0,0.0,10.0,10.0,3072065400.0,6.93,丝绸产品+石墨烯+出口,1.0,日涨幅偏离值达7%的证券,0.0,0,0,0,23.0,7.9,7.1,10.0,8.0,-10.0,🔴 首次上榜
603200.SH,上海洗霸,3,2024-04-11,2025-02-28,441,0.09620107008712726,0.2339384323038137,1.0,26714003.09,8904667.696666667,290513498.04,33.666666666666664,26.0,1.0,3.0748947626666663,10.014684288,6573484700.0,37.46,固态电池+低空经济应用前景+数据中心+水处理,0.6666666666666666,"连续三个交易日内,涨幅偏离值累计达20%的证券",161.5,318,318,0,23.0,3.6,16.3,8.3,4.8,-10.0,⚫ 已冷却
601019.SH,山东出版,1,2024-08-12,2024-08-12,641,0.3373822121561771,0.3373822121561771,1.0,23442127.38,23442127.38,69482404.63,16.0,16.0,0.0,10.019,10.019,24521075000.0,11.75,数字版权+文化传媒+高股息+国企改革,1.0,日涨幅偏离值达7%的证券,0.0,0,0,0,23.0,9.7,7.1,15.0,1.2,-10.0,🔴 首次上榜
002893.SZ,京能热力,2,2024-04-11,2025-02-18,451,0.176983515080213,0.2636503423545035,1.0,21117043.56,10558521.78,101226255.5,27.5,23.0,0.5,8.4424741785,10.046948357,2376565400.0,11.72,热力供应+供热节能+资产注入预期+北京国资,0.5,"连续三个交易日内,涨幅偏离值累计达20%的证券",313.0,313,313,0,23.0,4.9,12.0,7.5,8.7,-10.0,⚫ 已冷却
603041.SH,美思德,1,2024-02-20,2024-02-20,815,0.0340034774734132,0.0340034774734132,1.0,689574.87,689574.87,20279539.66,90.0,90.0,1.0,2.551,2.551,1767375200.0,9.65,,1.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",0.0,0,0,0,23.0,0.6,13.1,10.0,9.2,-10.0,🔴 首次上榜
605358.SH,立昂微,2,2024-06-11,2025-04-22,388,0.25662869115070985,0.271051625123661,1.0,86705847.9,43352923.95,335489776.45000005,25.0,21.0,0.5,9.981204786,10.009,17428659000.0,25.96,半导体+化合物半导体射频芯片+砷化镓+5G,1.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",315.0,315,315,0,23.0,9.2,12.0,10.0,1.8,-10.0,⚫ 已冷却
603378.SH,亚士创能,2,2024-05-17,2024-08-22,631,0.09628129768434181,0.1612154305060221,1.0,9879911.9,4939955.95,70807141.72,28.5,25.0,0.5,8.629999999999999,10.084,2807308000.0,6.55,建筑涂料+拟出售非生产性资产,1.0,日涨幅偏离值达7%的证券,97.0,97,97,0,22.9,2.7,12.0,10.0,8.2,-10.0,⚫ 已冷却
002234.SZ,民和股份,1,2025-04-08,2025-04-08,402,0.0914903574340378,0.0914903574340378,1.0,7534851.49,7534851.49,82356782.74,48.0,48.0,1.0,9.978540773,9.978540773,3089438500.0,10.25,养鸡+食品加工+电子商务+生物质能发电,1.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",0.0,0,0,0,22.9,1.9,13.1,10.0,7.9,-10.0,🔴 首次上榜
002141.SZ,贤丰控股,1,2024-02-20,2024-02-20,815,0.3918563092058989,0.3918563092058989,1.0,5899307.0,5899307.0,15054771.0,33.0,33.0,0.0,5.263,5.263,1815450400.0,1.6,,0.0,日振幅值达15%的证券,0.0,0,0,0,22.9,6.6,7.1,10.0,9.2,-10.0,🔴 首次上榜
002006.SZ,精工科技,1,2024-11-20,2024-11-20,541,0.1574243647993791,0.1574243647993791,1.0,28922880.07,28922880.07,183725563.11,25.0,25.0,1.0,10.026560425,10.026560425,7542001200.0,16.57,低空经济+机器人+专用设备+碳纤维,1.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",0.0,0,0,0,22.8,5.4,13.1,10.0,4.3,-10.0,🔴 首次上榜
600812.SH,华北制药,1,2025-01-06,2025-01-06,494,0.3027279478904643,0.3027279478904643,1.0,9421633.0,9421633.0,31122442.0,20.0,20.0,0.0,10.079051383,10.079051383,9556618200.0,5.57,流感+医药+维生素,1.0,日涨幅偏离值达7%的证券,0.0,0,0,0,22.8,7.3,7.1,15.0,3.5,-10.0,🔴 首次上榜
603040.SH,新坐标,1,2025-04-30,2025-04-30,380,0.1488286347169559,0.1488286347169559,1.0,15357927.55,15357927.55,103192020.67,35.0,35.0,1.0,9.98731769,9.98731769,4685349207.24,34.69,一季报增长+滚珠丝杠+汽车零部件+外销,1.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",0.0,0,0,0,22.8,3.5,13.1,10.0,6.2,-10.0,🔴 首次上榜
600301.SH,华锡有色,1,2024-04-22,2024-04-22,753,0.1154544945544765,0.1154544945544765,1.0,20382567.47,20382567.47,176542000.8,31.0,31.0,1.0,4.369,4.369,4735773700.0,17.2,,1.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",0.0,0,0,0,22.8,3.6,13.1,10.0,6.2,-10.0,🔴 首次上榜
000960.SZ,锡业股份,2,2026-02-27,2026-03-02,74,0.17071888049720962,0.334706721208548,1.0,429655043.14,143218347.71333334,3060801136.36,29.0,18.0,0.33,10.003531877937283,10.009017132551843,80315135000.0,48.8,铟资源+锡全产业链+云南国资,1.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",3.0,3,3,0,22.8,11.6,11.0,10.0,0.3,-10.0,⚫ 已冷却
603329.SH,上海雅仕,2,2025-04-09,2025-04-10,400,0.20741124358585572,0.370991747679471,1.0,21676359.299999997,10838179.649999999,132165763.53999999,34.5,18.0,0.5,7.893263784,10.006583278,2652816000.0,16.71,物流+一带一路+国企,0.5,"连续三个交易日内,涨幅偏离值累计达20%的证券",1.0,1,1,0,22.7,4.8,12.0,7.5,8.4,-10.0,⚫ 已冷却
603258.SH,电魂网络,1,2024-02-20,2024-02-20,815,0.1496413575132456,0.1496413575132456,1.0,15081965.33,15081965.33,100787413.19,72.0,72.0,1.0,10.0,10.0,4550239000.0,18.59,AIGC概念+网络游戏,1.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",0.0,0,0,0,22.7,3.2,13.1,10.0,6.3,-10.0,🔴 首次上榜
002551.SZ,尚荣医疗,1,2025-05-14,2025-05-14,366,0.0522025333841413,0.0522025333841413,1.0,4862890.82,4862890.82,93154306.98,43.0,43.0,1.0,10.025062657,10.025062657,2682365100.0,4.39,出口美国+外销+医疗器械,1.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",0.0,0,0,0,22.7,1.2,13.1,10.0,8.4,-10.0,🔴 首次上榜
002629.SZ,仁智股份,3,2025-01-24,2026-03-03,73,0.1955013858828453,0.3448631404941875,1.0,34698610.82,11566203.606666667,220463694.22,25.0,13.0,0.33,8.778789221031206,10.0456621,3432916400.0,8.11,油服工程+光伏EPC+改性材料,0.3333333333333333,日换手率达20%的证券,201.5,337,337,0,22.7,6.3,12.3,6.7,7.4,-10.0,⚫ 已冷却
601022.SH,宁波远洋,4,2024-01-04,2025-05-22,358,0.09676634332959681,0.1195694856149881,1.0,39830903.42,7966180.684,499284379.75,30.0,19.0,0.4,0.7472367922,10.010881393,2463956300.0,9.91,航运+海洋+浙江国资,0.2,"连续三个交易日内,跌幅偏离值累计达20%的证券",168.0,485,8,0,22.7,4.5,13.6,6.0,8.6,-10.0,⚫ 已冷却
605599.SH,菜百股份,1,2025-06-04,2025-06-04,345,0.1966535091454687,0.1966535091454687,1.0,35488984.91,35488984.91,180464539.2,20.0,20.0,1.0,9.994121105,9.994121105,14552223000.0,18.71,珠宝饰品+古法黄金+IP经济+北京国资,1.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",0.0,0,0,0,22.7,7.3,13.1,10.0,2.3,-10.0,🔴 首次上榜
605333.SH,沪光股份,1,2024-02-27,2024-02-27,808,0.2242269617011628,0.2242269617011628,1.0,26756408.08,26756408.08,119327345.28,25.0,25.0,1.0,9.995,9.995,10045849900.0,23.0,华为汽车+理想汽车+汽车线束,1.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",0.0,0,0,0,22.7,6.3,13.1,10.0,3.3,-10.0,🔴 首次上榜
603681.SH,永冠新材,1,2025-05-29,2025-05-29,351,0.3274402606727519,0.3274402606727519,1.0,22768810.0,22768810.0,69535768.0,22.0,22.0,0.0,10.017889088,10.017889088,3526367000.0,18.45,汽车膜+胶粘解决方案+AI智能体+外销,0.0,日振幅值达15%的证券,0.0,0,0,0,22.6,8.2,7.1,10.0,7.3,-10.0,🔴 首次上榜
605566.SH,福莱蒽特,1,2024-02-29,2024-02-29,806,0.1899454334277981,0.1899454334277981,1.0,3282221.0,3282221.0,17279810.0,18.0,18.0,0.0,10.025,10.025,1080073430.0,17.34,POE胶膜+染料,1.0,日涨幅偏离值达7%的证券,0.0,0,0,0,22.6,5.7,7.1,10.0,9.8,-10.0,🔴 首次上榜
002308.SZ,威创股份,1,2024-02-21,2024-02-21,814,0.0211480774828805,0.0211480774828805,1.0,765319.63,765319.63,36188614.81,47.0,47.0,1.0,10.138,10.138,2152806800.0,2.39,鸿蒙+信创+幼儿教育,1.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",0.0,0,0,0,22.5,0.5,13.1,10.0,8.9,-10.0,🔴 首次上榜
002414.SZ,高德红外,1,2024-03-12,2024-03-12,794,0.2822140476768198,0.3696659714680463,1.0,117352649.51,58676324.755,428809383.33000004,20.5,15.0,0.5,10.0,10.0,28033886000.0,8.25,脑机接口芯片+军工+无人机,1.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",0.0,0,0,0,22.5,11.4,10.1,10.0,1.1,-10.0,🔴 首次上榜
600221.SH,海航控股,2,2024-10-31,2024-11-05,556,0.14677362806440447,0.2690085472779684,1.0,49687464.43,24843732.215,420844399.7,44.0,32.0,0.0,10.2898203595,10.4,60485725000.0,1.84,海南+低价股+航空业市场复苏+三季报大增,1.0,日涨幅偏离值达7%的证券,5.0,5,5,0,22.5,5.1,9.0,18.0,0.4,-10.0,⚫ 已冷却
002843.SZ,泰嘉股份,4,2024-02-20,2026-03-03,73,0.12426408472353848,0.1917518118248675,1.0,90985337.9,22746334.475,653449083.63,40.5,22.0,0.5,7.57790901332047,10.013060513713542,7270476400.0,28.99,数据中心电源+商业航天+锯切龙头,0.5,日换手率达20%的证券,247.3,644,4,0,22.5,6.4,14.2,7.5,4.4,-10.0,⚫ 已冷却
000980.SZ,众泰汽车,2,2024-12-16,2025-02-26,443,0.2737380898185843,0.3702140213325116,1.0,138698595.04,69349297.52,501540709.68,24.5,19.0,0.0,10.1056662645,10.169491525,13127680200.0,2.63,汽车整车+重整+低价股,1.0,日涨幅偏离值达7%的证券;日振幅值达15%的证券,72.0,72,72,0,22.4,10.9,9.0,10.0,2.5,-10.0,⚫ 已冷却
000061.SZ,农产品,1,2025-04-08,2025-04-08,402,0.2279701069254034,0.2279701069254034,1.0,23475500.6,23475500.6,102976223.14,23.0,23.0,1.0,10.061919505,10.061919505,12065193700.0,7.11,农产品流通+深圳国资,1.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",0.0,0,0,0,22.4,6.5,13.1,10.0,2.7,-10.0,🔴 首次上榜
600790.SH,轻纺城,1,2025-04-23,2025-04-23,387,0.28963073601569006,0.3351248779817989,1.0,27422557.6,13711278.8,98373612.2,27.5,25.0,0.5,10.052910053,10.052910053,6097690300.0,4.16,跨境电商+纺织面料+国企,1.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",0.0,0,0,0,22.3,7.0,10.1,10.0,5.2,-10.0,🔴 首次上榜
000534.SZ,万泽股份,1,2026-03-09,2026-03-09,67,0.2852517118165115,0.304939691772692,1.0,315537530.12,157768765.06,1112845654.23,24.5,23.0,0.5,9.990300678952469,9.990300678952469,22678658000.0,45.36,燃气轮机零部件+低空经济+微生态活菌,0.5,"连续三个交易日内,涨幅偏离值累计达20%的证券",0.0,0,0,0,22.2,13.3,10.1,7.5,1.3,-10.0,🔴 首次上榜
002215.SZ,诺普信,2,2024-04-01,2025-05-27,353,0.19942509520240748,0.3114408079163792,1.0,148831418.1,49610472.699999996,683470677.4300001,28.333333333333332,21.0,0.33,4.246386262,9.991079393,9609798700.0,12.33,蓝莓产业链+农药+业绩增长,0.6666666666666666,"连续三个交易日内,涨幅偏离值累计达20%的证券",421.0,421,421,0,22.2,9.5,11.0,8.3,3.4,-10.0,⚫ 已冷却
000541.SZ,佛山照明,2,2025-03-24,2025-03-26,415,0.2982412644671123,0.3446561450484862,1.0,117237353.41,58618676.705,384321019.08,16.0,10.0,0.0,6.6156138875,10.01283697,10629959800.0,8.98,深海照明+汽车照明+广东国资,0.5,日振幅值达15%的证券,2.0,2,2,0,22.2,12.7,9.0,7.5,3.1,-10.0,⚫ 已冷却
002204.SZ,大连重工,1,2025-03-20,2025-03-20,421,0.2315457083702616,0.2315457083702616,1.0,19388295.58,19388295.58,83734204.0,23.0,23.0,1.0,10.034602076,10.034602076,12283513400.0,6.36,机器人+风电+海工装备,1.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",0.0,0,0,0,22.1,6.3,13.1,10.0,2.7,-10.0,🔴 首次上榜
600067.SH,冠城大通,2,2024-04-09,2024-06-14,700,0.200583668006371,0.3597590707653645,1.0,10691925.049999999,5345962.524999999,45569989.32,26.0,18.0,0.0,10.1065,10.112,2727670700.0,1.96,房地产+锂电池+氢能源+电磁线,1.0,日涨幅偏离值达7%的证券,66.0,66,66,0,22.0,4.7,9.0,10.0,8.3,-10.0,⚫ 已冷却
600143.SH,金发科技,1,2025-02-20,2025-02-20,449,0.2878462400480123,0.2878462400480123,1.0,38456928.64,38456928.64,133602331.0,25.0,25.0,1.0,9.964412811,9.964412811,32101708000.0,12.36,机器人+PEEK材料+改性塑料龙头+年报预增,1.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",0.0,0,0,0,21.9,7.9,13.1,10.0,0.9,-10.0,🔴 首次上榜
601999.SH,出版传媒,1,2024-02-20,2024-02-20,815,0.0460664798056316,0.0460664798056316,1.0,2809047.51,2809047.51,60978123.83,89.0,89.0,1.0,2.909,2.909,3118177200.0,5.66,,1.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",0.0,0,0,0,21.9,0.9,13.1,10.0,7.9,-10.0,🔴 首次上榜
600293.SH,三峡新材,2,2023-12-26,2024-11-25,536,0.21716546375977885,0.3654506436263883,1.0,24247361.84,12123680.92,104384240.24000001,27.5,14.0,0.0,10.0655050505,10.101010101,3793674300.0,3.27,股东增持+玻璃+硅能源+国企改革,1.0,日涨幅偏离值达7%的证券,335.0,335,335,0,21.8,5.7,9.0,10.0,7.1,-10.0,⚫ 已冷却
000887.SZ,中鼎股份,1,2025-02-25,2025-02-25,444,0.139459348005255,0.139459348005255,1.0,136712722.79,136712722.79,980305191.05,43.0,43.0,1.0,6.692160612,6.692160612,29336752000.0,22.32,,1.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",0.0,0,0,0,21.8,7.7,13.1,10.0,1.0,-10.0,🔴 首次上榜
600871.SH,石化油服,3,2026-01-28,2026-03-10,66,0.2747737823663898,0.4659516398331132,1.0,182277096.77,60759032.25666667,915404360.83,20.333333333333332,7.0,0.0,4.05463531410479,10.112359550561798,46737193000.0,3.45,油服工程+海外大单+央企,0.6666666666666666,日跌幅偏离值达7%的证券,20.5,35,6,0,21.8,12.6,10.3,8.3,0.6,-10.0,⚫ 已冷却
603429.SH,集友股份,2,2024-10-22,2024-12-05,526,0.14983415169376452,0.2015451973955477,1.0,23046032.85,7682010.95,165340310.6,32.666666666666664,28.0,0.67,6.1387340440000004,9.915611814,4631206700.0,8.83,拟出售全资子公司+电子烟+包装印刷+储能,0.6666666666666666,"连续三个交易日内,涨幅偏离值累计达20%的证券",44.0,44,44,0,21.8,4.2,13.0,8.3,6.3,-10.0,⚫ 已冷却
600516.SH,方大炭素,2,2025-02-12,2026-03-05,71,0.26365926677271406,0.2702678585947255,1.0,157682261.79000002,78841130.89500001,609710805.13,22.0,20.0,0.0,10.082918454999998,10.08583691,27698676000.0,6.88,核电石墨+固态电池+炭素龙头,1.0,日涨幅偏离值达7%的证券,386.0,386,386,0,21.7,11.7,9.0,10.0,1.1,-10.0,⚫ 已冷却
605028.SH,世茂能源,2,2024-11-18,2024-11-19,542,0.17944671554009406,0.1874728859785064,1.0,28436308.67,14218154.335,157696388.06,32.5,27.0,0.5,10.012402854000001,10.019455253,3619200000.0,22.62,热电联产+光伏+固废处理+高股息,0.5,"连续三个交易日内,涨幅偏离值累计达20%的证券",1.0,1,1,0,21.7,5.0,12.0,7.5,7.2,-10.0,⚫ 已冷却
002410.SZ,广联达,2,2024-05-16,2025-04-17,393,0.29580423277443163,0.4070160785491021,1.0,123361531.2,61680765.6,382502467.25,22.0,20.0,0.0,10.0064384135,10.020876827,25107562000.0,15.81,工程造价软件+多模态AI+年报净利增长,1.0,日涨幅偏离值达7%的证券,336.0,336,336,0,21.6,11.5,9.0,10.0,1.2,-10.0,⚫ 已冷却
603407.SH,长裕集团,1,2026-05-11,2026-05-11,4,0.0588762604470321,0.0588762604470321,1.0,11980249.98,11980249.98,203481842.92,38.0,38.0,0.0,562.6262626262627,562.6262626262627,3298157300.0,91.84,,0.0,无价格涨跌幅限制的证券,0.0,0,0,1,21.6,1.8,7.1,5.0,7.7,0.0,🔴 首次上榜
002097.SZ,山河智能,2,2024-03-28,2024-04-01,774,0.29780276374772413,0.3844497733265679,1.0,64505919.79,32252959.895,214119169.59,24.5,17.0,0.0,9.9735,10.0,10029526600.0,9.35,飞行汽车+机器人+航空装备+外销,1.0,日涨幅偏离值达7%的证券,4.0,4,4,0,21.6,9.3,9.0,10.0,3.3,-10.0,⚫ 已冷却
002840.SZ,华统股份,1,2024-03-21,2024-03-21,785,0.1076087447184932,0.1076087447184932,1.0,28491051.89,28491051.89,264765209.97,23.0,23.0,1.0,9.809,9.809,9592744700.0,20.71,,1.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",0.0,0,0,0,21.6,5.0,13.1,10.0,3.4,-10.0,🔴 首次上榜
